Chemical_ID;Chemical;Entity1_type;Variant_ID;Variant;Entity2_type;LADME
PA451283;ROSIGLITAZONE;CHEMICAL;PA166154579;rs4149056;VARIANT;PD
PA451283;ROSIGLITAZONE;CHEMICAL;PA166155779;rs10192566;VARIANT;PD
PA451283;ROSIGLITAZONE;CHEMICAL;PA166157413;rs6467136;VARIANT;PD
PA451283;ROSIGLITAZONE;CHEMICAL;PA166183759;rs894160;VARIANT;PD
PA164712817;IMMUNOGLOBULINS;CHEMICAL;PA166155480;rs28493229;VARIANT;
PA449456;ENALAPRIL;CHEMICAL;PA166154579;rs4149056;VARIANT;PD
PA449456;ENALAPRIL;CHEMICAL;PA166154785;rs1799722;VARIANT;PD
PA449456;ENALAPRIL;CHEMICAL;PA166155135;rs71647871;VARIANT;
PA449456;ENALAPRIL;CHEMICAL;PA166155187;rs1799752;VARIANT;PD
PA449456;ENALAPRIL;CHEMICAL;PA166156481;rs5522;VARIANT;PD
PA449456;ENALAPRIL;CHEMICAL;PA166156749;rs1042714;VARIANT;PD
PA449456;ENALAPRIL;CHEMICAL;PA166156938;rs699947;VARIANT;PD
PA449456;ENALAPRIL;CHEMICAL;PA166157325;rs2070744;VARIANT;PD
PA449456;ENALAPRIL;CHEMICAL;PA166157707;rs495828;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166153682;rs2236861;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166153693;rs2295632;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166154259;rs6265;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166154260;rs6275;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166154302;rs948854;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166154313;rs1076560;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166154319;rs1125394;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166154339;rs1800497;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166154434;rs10770141;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166154672;rs6305;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166154874;rs2069514;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166155254;rs12948783;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166155409;rs3745274;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166155692;rs2952768;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166156023;rs4633;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166156024;rs4680;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166156025;rs4818;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166156027;rs6269;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166156062;rs1065852;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166156277;rs6280;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166156360;rs2654754;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166156428;rs9288993;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166156924;rs510769;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166156991;rs1799971;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166157030;rs2275913;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166157164;rs9479757;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166157243;rs15524;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166157267;rs776746;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166157367;rs2740574;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166157435;rs9282564;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166157734;rs1611115;VARIANT;
PA452618;OPIOIDS;CHEMICAL;PA166175925;rs1611131;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166175927;rs2070762;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166176243;rs648893;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177052;rs6090041;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177053;rs6090043;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177739;rs1799972;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177792;rs495491;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177793;rs10457090;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177794;rs589046;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177932;rs1997794;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177933;rs1022563;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166177939;rs910080;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166179967;rs548646;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166182219;rs6517442;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166182407;rs795484;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166182408;rs1277441;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166183701;rs511435;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166183702;rs524731;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166183703;rs3823010;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166183705;rs3778156;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166183707;rs609148;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166183998;rs1079596;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166184035;rs6928499;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166184842;rs9829896;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166198164;rs997917;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166199581;rs115208233;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166199582;rs116181528;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166199601;rs114077267;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166205161;rs2366929;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166206581;rs36024412;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166206601;rs168107;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166206602;rs41269255;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166206603;rs9393888;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166206604;rs12305038;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166206605;rs11882256;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166206621;rs10405238;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166208983;rs10770140;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235681;rs11030096;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235724;rs4906902;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235762;rs735668;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235764;rs7597593;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235801;rs2023239;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235844;rs324029;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235847;rs718656;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235849;rs1384401;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166235850;rs4530637;VARIANT;PD
PA452618;OPIOIDS;CHEMICAL;PA166252261;rs10799590;VARIANT;PD
PA449942;HYDROXYUREA;CHEMICAL;PA166157152;rs9376230;VARIANT;PD
PA449942;HYDROXYUREA;CHEMICAL;PA166157165;rs9483947;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166153583;rs646776;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166153988;rs1935349;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154486;rs5443;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154547;rs2306283;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154557;rs2900478;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154579;rs4149056;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154628;rs11045819;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154854;rs1008805;VARIANT;
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154858;rs1062033;VARIANT;
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154867;rs1719247;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154927;rs9806699;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154992;rs247616;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166154993;rs708272;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166155015;rs1532624;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166155247;rs11868035;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166155351;rs429358;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166155352;rs445925;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166155537;rs118192172;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166155904;rs137852808;VARIANT;
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166155979;rs402007;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166156455;rs13064411;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166156487;rs352046;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166156593;rs4693075;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166156601;rs6535454;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166156878;rs12654264;VARIANT;
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166156885;rs17238540;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166156976;rs1063320;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166157168;rs10455872;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166157284;rs1045642;VARIANT;
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166157288;rs1128503;VARIANT;
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166157303;rs1799983;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166179565;rs3857532;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166179571;rs1337512;VARIANT;PD
PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PA166266481;rs13210472;VARIANT;PD
PA10715;SULFAMETHOXAZOLE / TRIMETHOPRIM;CHEMICAL;PA166157564;rs1799930;VARIANT;PD
PA10715;SULFAMETHOXAZOLE / TRIMETHOPRIM;CHEMICAL;PA166157565;rs1799931;VARIANT;PD
PA10715;SULFAMETHOXAZOLE / TRIMETHOPRIM;CHEMICAL;PA166157959;G6PD deficiency;VARIANT;
PA449211;DAPSONE;CHEMICAL;PA166157859;rs1050828;VARIANT;PD
PA449211;DAPSONE;CHEMICAL;PA166157959;G6PD deficiency;VARIANT;
PA449211;DAPSONE;CHEMICAL;PA166181039;rs201929247;VARIANT;PD
PA449211;DAPSONE;CHEMICAL;PA166181040;rs701829;VARIANT;PD
PA449211;DAPSONE;CHEMICAL;PA166181041;rs17211071;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157317;rs2032583;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157336;rs2235015;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157338;rs2235040;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157341;rs2235067;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157386;rs4148739;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157387;rs4148740;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157428;rs7787082;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157440;rs10248420;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157445;rs10280101;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157453;rs11983225;VARIANT;PD
PA448385;AMITRIPTYLINE;CHEMICAL;PA166157458;rs12720067;VARIANT;PD
PA166163161;LOVASTATIN ACID;CHEMICAL;PA166154579;rs4149056;VARIANT;
PA10232;VINDESINE;CHEMICAL;PA166157334;rs2229109;VARIANT;PD
PA164712789;HEPATITIS VACCINES;CHEMICAL;PA166155023;rs1805015;VARIANT;PD
PA164712789;HEPATITIS VACCINES;CHEMICAL;PA166156759;rs1295686;VARIANT;PD
PA164712697;DOPAMINE AGONISTS;CHEMICAL;PA166156932;rs622342;VARIANT;PD
PA151958596;CURCUMIN;CHEMICAL;PA166157518;rs77010898;VARIANT;PD
PA451365;SIROLIMUS;CHEMICAL;PA166153642;rs1800896;VARIANT;
PA451365;SIROLIMUS;CHEMICAL;PA166154084;rs7903146;VARIANT;PD
PA451365;SIROLIMUS;CHEMICAL;PA166155614;rs1042597;VARIANT;PD
PA451365;SIROLIMUS;CHEMICAL;PA166156383;rs3814055;VARIANT;PD
PA451365;SIROLIMUS;CHEMICAL;PA166156411;rs6785049;VARIANT;PD
PA451365;SIROLIMUS;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA451365;SIROLIMUS;CHEMICAL;PA166157286;rs1057868;VARIANT;
PA451365;SIROLIMUS;CHEMICAL;PA166157288;rs1128503;VARIANT;PD
PA451365;SIROLIMUS;CHEMICAL;PA166157316;rs2032582;VARIANT;
PA451365;SIROLIMUS;CHEMICAL;PA166157367;rs2740574;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166154007;rs2273697;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166154564;rs3764043;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166154740;rs9561765;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166154850;rs762551;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166154887;rs2290573;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166154980;rs10517;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166155409;rs3745274;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166155599;rs724710;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166155973;rs12659;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166155986;rs1051266;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156501;rs1061018;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166156543;rs2231137;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156544;rs2231142;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166156565;rs2725252;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156659;rs12505410;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156664;rs13120400;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156685;rs41282401;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166156686;rs45605536;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166156688;rs58818712;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166156700;rs121913512;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166156750;rs1050152;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156807;rs2631367;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156808;rs2631372;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156933;rs628031;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166156936;rs683369;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166157267;rs776746;VARIANT;
PA10804;IMATINIB;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166157288;rs1128503;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166157338;rs2235040;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166176775;rs10258429;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166176780;rs274558;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166182161;rs1202283;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166182188;rs9787901;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166182189;rs305968;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166182190;rs11249454;VARIANT;PD
PA10804;IMATINIB;CHEMICAL;PA166185792;rs28656907;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166153558;rs7877;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166153664;rs2072658;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166153665;rs2072660;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166153666;rs2072661;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166153687;rs2266780;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166153786;rs6702335;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166153813;rs10912675;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166154261;rs6277;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154334;rs1799732;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154339;rs1800497;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154401;rs3758987;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154840;rs578776;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154841;rs588765;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154843;rs637137;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154844;rs660652;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154846;rs684513;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154856;rs1051730;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154901;rs3743078;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154904;rs3813567;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166154938;rs16969968;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166155286;rs2717162;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166155393;rs2279343;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155418;rs4803381;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155422;rs5031016;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155464;rs12461964;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166155471;rs28399433;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166155475;rs28399454;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155477;rs28399468;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155506;rs56113850;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155507;rs56256500;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155521;rs72549435;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155522;rs72552266;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166155527;rs113288603;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155551;rs140471703;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155560;rs148044792;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155579;rs376817657;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155912;rs1044396;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166155913;rs1044397;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166155922;rs2229959;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166155923;rs2236196;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166156024;rs4680;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166156340;rs2056527;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166156567;rs2869950;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166156690;rs61750900;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166156698;rs112561475;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166156705;rs686;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166156706;rs4532;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166156786;rs2168631;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166156870;rs11746641;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166156871;rs11749035;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166156924;rs510769;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166156991;rs1799971;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166157015;rs2075572;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166157253;rs324650;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166157286;rs1057868;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166157457;rs12718541;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166157802;rs10121600;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166157832;rs11788456;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166170354;rs12459249;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166175850;rs503464;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166175853;rs55781567;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166177739;rs1799972;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166177785;rs1074287;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177786;rs6912029;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177787;rs12209447;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177788;rs3798676;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177789;rs553202;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177791;rs7748401;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177792;rs495491;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177793;rs10457090;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177794;rs589046;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177795;rs3778152;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166177796;rs563649;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166179948;rs3852209;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166180009;rs11606194;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166181364;rs1948;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166183950;rs2337980;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166184034;rs1709083;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166184544;rs6090378;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166184546;rs3787138;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166184548;rs3787140;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166184699;rs10485057;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166184886;rs4001926;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166184887;rs7247903;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166185387;rs2036527;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166185407;rs3743075;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166185489;rs7178270;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166185754;rs2271339;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166185755;rs1456862;VARIANT;PD
PA450626;NICOTINE;CHEMICAL;PA166238001;rs145014075;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166261982;rs571335587;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166261983;rs768416963;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166261984;rs1302192284;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166261985;rs111869995;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262001;rs199515342;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262002;rs61605570;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262003;rs137904044;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262004;rs200554095;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262005;rs772964366;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262008;rs758479488;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262009;rs145157460;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262022;rs148693084;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262041;rs1303839356;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262042;rs778019189;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262043;rs374515279;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262061;rs145308399;VARIANT;
PA450626;NICOTINE;CHEMICAL;PA166262062;rs777098658;VARIANT;
PA166213001;CLOZAPINE 5-N-GLUCURONIDE;CHEMICAL;PA166155662;rs2011425;VARIANT;
PA164743704;ANTITHYMOCYTE GLOBULIN;CHEMICAL;PA166153571;rs396991;VARIANT;
PA450163;LAMIVUDINE;CHEMICAL;PA166154987;rs212091;VARIANT;PD
PA451494;STAVUDINE;CHEMICAL;PA166156990;rs1799964;VARIANT;PD
PA451494;STAVUDINE;CHEMICAL;PA166180546;rs8124728;VARIANT;PD
PA164712431;ANTIEMETICS AND ANTINAUSEANTS;CHEMICAL;PA166157178;rs12208357;VARIANT;
PA164712431;ANTIEMETICS AND ANTINAUSEANTS;CHEMICAL;PA166157196;rs34059508;VARIANT;
PA164712431;ANTIEMETICS AND ANTINAUSEANTS;CHEMICAL;PA166157197;rs34130495;VARIANT;
PA164712431;ANTIEMETICS AND ANTINAUSEANTS;CHEMICAL;PA166157201;rs35167514;VARIANT;
PA164712431;ANTIEMETICS AND ANTINAUSEANTS;CHEMICAL;PA166157206;rs55918055;VARIANT;
PA166182863;FOLFIRI;CHEMICAL;PA166155331;rs45445694;VARIANT;PD
PA10252;BORTEZOMIB;CHEMICAL;PA166155730;rs4553808;VARIANT;PD
PA166277182;17BETA-ESTRADIOL GLUCURONIDE;CHEMICAL;PA166268321;rs200858900;VARIANT;
PA166277182;17BETA-ESTRADIOL GLUCURONIDE;CHEMICAL;PA166268341;rs11568644;VARIANT;
PA166277182;17BETA-ESTRADIOL GLUCURONIDE;CHEMICAL;PA166277183;rs11568681;VARIANT;
PA166277182;17BETA-ESTRADIOL GLUCURONIDE;CHEMICAL;PA166277184;rs142211148;VARIANT;
